Car_Name,Year of buying,owner,seats,engine,max_power,torque,mileage(kmph),fuel type,fuel_unitPrice,pickup location,drop location,travelling distance(km),total_litres,fuel price,owner_name,car_number,price
Car_369,2019,First Owner,7,1500 CC,123 bhp,150 Nm,18,Diesel,91,Salt Lake,Dumdum,291,16,1445,Owner_369,WB0369,1654.5
Car_370,2020,Second Owner,5,2000 CC,89 bhp,150 Nm,15,Petrol,107,Behala,Howrah,269,7,742,Owner_370,WB0370,1574.5
Car_371,2023,First Owner,4,1200 CC,98 bhp,150 Nm,18,Diesel,104,Salt Lake,Salt Lake,48,19,1463,Owner_371,WB0371,413.0
Car_372,2019,Second Owner,7,2000 CC,93 bhp,150 Nm,18,Diesel,90,Park Street,Salt Lake,63,14,532,Owner_372,WB0372,524.5
Car_373,2015,Third Owner,4,1500 CC,132 bhp,150 Nm,12,Diesel,94,Park Street,Dumdum,170,11,750,Owner_373,WB0373,954.0
Car_374,2018,First Owner,7,2000 CC,143 bhp,150 Nm,17,Petrol,91,Howrah,Park Street,298,16,905,Owner_374,WB0374,1677.0
Car_375,2019,Third Owner,4,2000 CC,126 bhp,150 Nm,20,CNG,109,Park Street,Salt Lake,209,8,483,Owner_375,WB0375,1247.5
Car_376,2019,Third Owner,7,2000 CC,77 bhp,150 Nm,13,Petrol,92,Howrah,Park Street,285,9,1392,Owner_376,WB0376,1638.5
Car_377,2021,First Owner,4,2000 CC,131 bhp,150 Nm,14,Diesel,108,Behala,Dumdum,25,13,1229,Owner_377,WB0377,245.5
Car_378,2018,First Owner,4,1500 CC,98 bhp,150 Nm,21,Diesel,107,Park Street,Park Street,182,11,1260,Owner_378,WB0378,1057.0
Car_379,2015,Third Owner,7,1200 CC,143 bhp,150 Nm,16,Petrol,107,Behala,Park Street,257,8,742,Owner_379,WB0379,1431.5
Car_380,2019,First Owner,4,1800 CC,86 bhp,150 Nm,20,Diesel,103,Behala,Park Street,227,10,1265,Owner_380,WB0380,1318.5
Car_381,2021,Second Owner,4,2000 CC,135 bhp,150 Nm,15,Diesel,97,Park Street,Salt Lake,96,14,692,Owner_381,WB0381,750.0
Car_382,2020,Second Owner,4,1200 CC,75 bhp,150 Nm,12,Petrol,101,Behala,Behala,91,18,997,Owner_382,WB0382,763.5
Car_383,2019,First Owner,7,1200 CC,127 bhp,150 Nm,15,Petrol,99,Park Street,Howrah,71,15,1044,Owner_383,WB0383,571.5
Car_384,2018,Third Owner,7,1500 CC,138 bhp,150 Nm,17,Petrol,109,Park Street,Park Street,296,11,847,Owner_384,WB0384,1641.0
Car_385,2016,First Owner,4,1200 CC,97 bhp,150 Nm,16,Diesel,106,Park Street,Park Street,51,17,1089,Owner_385,WB0385,481.5
Car_386,2018,First Owner,4,1500 CC,131 bhp,150 Nm,24,Diesel,100,Salt Lake,Park Street,21,14,1401,Owner_386,WB0386,258.5
Car_387,2017,Third Owner,7,2000 CC,110 bhp,150 Nm,12,CNG,91,Behala,Behala,243,17,1254,Owner_387,WB0387,1372.5
Car_388,2015,Third Owner,7,2000 CC,138 bhp,150 Nm,15,CNG,93,Dumdum,Dumdum,140,13,901,Owner_388,WB0388,953.0
Car_389,2022,Second Owner,4,1800 CC,110 bhp,150 Nm,17,Petrol,90,Park Street,Salt Lake,124,8,1163,Owner_389,WB0389,814.0
Car_390,2019,Third Owner,4,1800 CC,118 bhp,150 Nm,24,CNG,104,Behala,Behala,227,14,1134,Owner_390,WB0390,1305.5
Car_391,2018,Second Owner,4,1800 CC,118 bhp,150 Nm,21,Diesel,102,Howrah,Park Street,146,7,649,Owner_391,WB0391,968.0
Car_392,2022,Third Owner,5,1200 CC,145 bhp,150 Nm,21,CNG,97,Park Street,Behala,115,12,1000,Owner_392,WB0392,838.5
Car_393,2021,First Owner,7,2000 CC,140 bhp,150 Nm,15,Diesel,93,Park Street,Behala,188,19,524,Owner_393,WB0393,1083.0
Car_394,2016,Second Owner,5,1500 CC,72 bhp,150 Nm,20,Petrol,99,Dumdum,Behala,25,5,512,Owner_394,WB0394,231.5
Car_395,2015,Second Owner,7,1800 CC,79 bhp,150 Nm,16,Petrol,108,Salt Lake,Dumdum,251,13,1380,Owner_395,WB0395,1415.5
Car_396,2018,Second Owner,7,1500 CC,104 bhp,150 Nm,19,Diesel,107,Salt Lake,Howrah,235,17,549,Owner_396,WB0396,1318.5
Car_397,2022,First Owner,7,1500 CC,149 bhp,150 Nm,20,CNG,94,Park Street,Salt Lake,251,5,1274,Owner_397,WB0397,1451.5
Car_398,2016,First Owner,7,1800 CC,71 bhp,150 Nm,21,Petrol,108,Behala,Dumdum,150,6,742,Owner_398,WB0398,1006.0
Car_399,2017,First Owner,7,2000 CC,93 bhp,150 Nm,16,Petrol,105,Howrah,Dumdum,208,17,979,Owner_399,WB0399,1144.0
Car_400,2015,First Owner,7,1800 CC,143 bhp,150 Nm,17,CNG,90,Howrah,Howrah,121,12,1182,Owner_400,WB0400,802.5
Car_401,2015,First Owner,7,1500 CC,107 bhp,150 Nm,12,CNG,101,Behala,Dumdum,136,13,720,Owner_401,WB0401,892.0
Car_402,2017,Second Owner,5,1800 CC,91 bhp,150 Nm,22,Diesel,91,Park Street,Behala,30,11,1221,Owner_402,WB0402,338.0
Car_403,2019,First Owner,4,1500 CC,95 bhp,150 Nm,23,CNG,97,Howrah,Behala,156,7,931,Owner_403,WB0403,902.0
Car_404,2017,Second Owner,4,1500 CC,112 bhp,150 Nm,18,CNG,107,Salt Lake,Park Street,98,11,891,Owner_404,WB0404,830.0
Car_405,2015,First Owner,5,1800 CC,124 bhp,150 Nm,15,CNG,105,Behala,Dumdum,212,10,1011,Owner_405,WB0405,1231.0
Car_406,2015,Third Owner,5,1200 CC,108 bhp,150 Nm,22,Diesel,94,Dumdum,Park Street,94,6,651,Owner_406,WB0406,736.0
Car_407,2022,Second Owner,5,1800 CC,98 bhp,150 Nm,13,Diesel,102,Park Street,Salt Lake,176,7,572,Owner_407,WB0407,1012.0
Car_408,2016,Third Owner,5,1200 CC,89 bhp,150 Nm,16,Petrol,108,Behala,Behala,81,15,1274,Owner_408,WB0408,615.5
Car_409,2017,Second Owner,7,1500 CC,110 bhp,150 Nm,23,Diesel,92,Howrah,Salt Lake,18,17,600,Owner_409,WB0409,182.0
Car_410,2016,Third Owner,4,1500 CC,123 bhp,150 Nm,14,Petrol,97,Park Street,Howrah,290,16,616,Owner_410,WB0410,1678.0
Car_411,2017,First Owner,7,1200 CC,89 bhp,150 Nm,17,CNG,101,Salt Lake,Behala,267,17,775,Owner_411,WB0411,1505.5
Car_412,2021,First Owner,4,1500 CC,88 bhp,150 Nm,19,Petrol,91,Park Street,Salt Lake,284,14,410,Owner_412,WB0412,1621.0
Car_413,2015,First Owner,4,1200 CC,135 bhp,150 Nm,18,Petrol,100,Park Street,Howrah,247,14,1435,Owner_413,WB0413,1358.5
Car_414,2022,Second Owner,5,1200 CC,99 bhp,150 Nm,14,CNG,101,Salt Lake,Salt Lake,29,17,1291,Owner_414,WB0414,250.5
Car_415,2016,Third Owner,7,1500 CC,122 bhp,150 Nm,19,Petrol,107,Salt Lake,Howrah,242,16,834,Owner_415,WB0415,1393.0
Car_416,2017,First Owner,5,2000 CC,103 bhp,150 Nm,13,Diesel,102,Park Street,Howrah,230,19,1217,Owner_416,WB0416,1363.0
Car_417,2023,Third Owner,7,1200 CC,91 bhp,150 Nm,21,Diesel,94,Salt Lake,Behala,26,9,1330,Owner_417,WB0417,256.0
Car_418,2021,Third Owner,4,1800 CC,136 bhp,150 Nm,20,Diesel,101,Behala,Park Street,98,14,1090,Owner_418,WB0418,799.0
Car_419,2018,First Owner,5,1800 CC,75 bhp,150 Nm,15,Diesel,91,Salt Lake,Howrah,205,8,1254,Owner_419,WB0419,1204.5
Car_420,2019,First Owner,5,1500 CC,148 bhp,150 Nm,12,Petrol,94,Salt Lake,Howrah,93,6,1183,Owner_420,WB0420,769.5
Car_421,2016,Third Owner,4,2000 CC,96 bhp,150 Nm,19,Petrol,96,Park Street,Behala,96,8,718,Owner_421,WB0421,813.0
Car_422,2022,First Owner,4,1500 CC,79 bhp,150 Nm,18,CNG,101,Behala,Park Street,163,16,1243,Owner_422,WB0422,919.5
Car_423,2018,First Owner,4,2000 CC,142 bhp,150 Nm,22,Petrol,105,Dumdum,Dumdum,237,12,1020,Owner_423,WB0423,1306.5
Car_424,2023,First Owner,5,1200 CC,117 bhp,150 Nm,24,Petrol,97,Dumdum,Dumdum,273,9,1184,Owner_424,WB0424,1578.5
Car_425,2019,Second Owner,7,1200 CC,139 bhp,150 Nm,16,Petrol,98,Howrah,Park Street,232,9,796,Owner_425,WB0425,1364.0
Car_426,2023,Third Owner,5,1200 CC,128 bhp,150 Nm,21,CNG,104,Salt Lake,Salt Lake,130,17,1481,Owner_426,WB0426,912.0
Car_427,2018,Third Owner,7,1200 CC,128 bhp,150 Nm,24,Diesel,94,Salt Lake,Behala,182,16,859,Owner_427,WB0427,1025.0
Car_428,2019,Second Owner,5,1800 CC,71 bhp,150 Nm,16,Petrol,102,Behala,Park Street,13,16,460,Owner_428,WB0428,183.5
Car_429,2023,Third Owner,5,1800 CC,98 bhp,150 Nm,18,CNG,94,Dumdum,Dumdum,137,14,768,Owner_429,WB0429,988.5
Car_430,2022,First Owner,4,1500 CC,137 bhp,150 Nm,16,CNG,100,Howrah,Howrah,119,7,1118,Owner_430,WB0430,779.5
Car_431,2017,Third Owner,7,2000 CC,134 bhp,150 Nm,19,CNG,99,Behala,Dumdum,46,17,945,Owner_431,WB0431,403.0
Car_432,2015,First Owner,5,1200 CC,95 bhp,150 Nm,22,Diesel,109,Salt Lake,Howrah,80,12,1440,Owner_432,WB0432,667.0
Car_433,2017,Second Owner,5,1200 CC,79 bhp,150 Nm,24,Petrol,102,Dumdum,Behala,298,10,895,Owner_433,WB0433,1681.0
Car_434,2018,First Owner,4,2000 CC,122 bhp,150 Nm,17,CNG,98,Howrah,Howrah,40,6,896,Owner_434,WB0434,396.0
Car_435,2016,Third Owner,4,2000 CC,148 bhp,150 Nm,24,Diesel,103,Park Street,Park Street,277,6,904,Owner_435,WB0435,1558.5
Car_436,2015,Third Owner,7,1500 CC,128 bhp,150 Nm,16,CNG,107,Dumdum,Howrah,20,13,1368,Owner_436,WB0436,183.0
Car_437,2021,Third Owner,5,2000 CC,91 bhp,150 Nm,20,CNG,104,Howrah,Salt Lake,41,17,1492,Owner_437,WB0437,429.5
Car_438,2022,Second Owner,7,1200 CC,120 bhp,150 Nm,22,CNG,99,Behala,Park Street,66,11,560,Owner_438,WB0438,566.0
Car_439,2021,Second Owner,5,1200 CC,117 bhp,150 Nm,13,CNG,96,Park Street,Behala,175,14,1117,Owner_439,WB0439,1057.5
Car_440,2019,Third Owner,7,1200 CC,90 bhp,150 Nm,12,CNG,97,Howrah,Park Street,197,13,1392,Owner_440,WB0440,1109.5
Car_441,2015,First Owner,4,1200 CC,91 bhp,150 Nm,19,Diesel,92,Howrah,Salt Lake,28,18,668,Owner_441,WB0441,274.0
Car_442,2021,Second Owner,5,1200 CC,99 bhp,150 Nm,23,Petrol,104,Salt Lake,Behala,125,10,1098,Owner_442,WB0442,898.5
Car_443,2021,Third Owner,7,1500 CC,94 bhp,150 Nm,14,Petrol,105,Dumdum,Dumdum,193,19,1264,Owner_443,WB0443,1131.5
Car_444,2023,Third Owner,4,1200 CC,97 bhp,150 Nm,22,Petrol,93,Salt Lake,Salt Lake,279,9,749,Owner_444,WB0444,1609.5
Car_445,2017,Second Owner,4,1500 CC,134 bhp,150 Nm,23,Petrol,95,Park Street,Behala,42,16,509,Owner_445,WB0445,381.0
Car_446,2023,Second Owner,7,1200 CC,114 bhp,150 Nm,23,Diesel,90,Howrah,Howrah,19,5,806,Owner_446,WB0446,227.5
Car_447,2015,Second Owner,5,1800 CC,137 bhp,150 Nm,23,Diesel,93,Salt Lake,Park Street,89,16,1049,Owner_447,WB0447,756.5
Car_448,2015,First Owner,5,1800 CC,76 bhp,150 Nm,18,Diesel,100,Dumdum,Behala,201,10,450,Owner_448,WB0448,1108.5
Car_449,2018,First Owner,4,1800 CC,118 bhp,150 Nm,21,CNG,101,Park Street,Park Street,199,10,1491,Owner_449,WB0449,1193.5
Car_450,2023,Third Owner,5,1800 CC,78 bhp,150 Nm,24,CNG,94,Behala,Howrah,77,7,995,Owner_450,WB0450,655.5
Car_451,2020,Second Owner,5,1500 CC,105 bhp,150 Nm,22,CNG,105,Salt Lake,Behala,134,7,1378,Owner_451,WB0451,966.0
Car_452,2017,First Owner,5,1500 CC,70 bhp,150 Nm,19,Petrol,102,Park Street,Dumdum,68,19,1465,Owner_452,WB0452,602.0
Car_453,2015,Second Owner,4,2000 CC,79 bhp,150 Nm,24,CNG,102,Behala,Salt Lake,106,7,1130,Owner_453,WB0453,762.0
Car_454,2018,Third Owner,7,1200 CC,105 bhp,150 Nm,24,Petrol,106,Salt Lake,Behala,284,7,456,Owner_454,WB0454,1646.0
Car_455,2023,First Owner,5,1800 CC,142 bhp,150 Nm,17,CNG,96,Park Street,Howrah,158,11,1137,Owner_455,WB0455,884.0
Car_456,2017,First Owner,4,1500 CC,115 bhp,150 Nm,23,Petrol,97,Park Street,Behala,287,14,595,Owner_456,WB0456,1596.5
Car_457,2023,First Owner,4,1200 CC,101 bhp,150 Nm,21,CNG,102,Salt Lake,Park Street,274,15,1485,Owner_457,WB0457,1535.0
Car_458,2021,Third Owner,7,1200 CC,101 bhp,150 Nm,20,CNG,105,Park Street,Behala,18,6,511,Owner_458,WB0458,203.0
Car_459,2018,Second Owner,5,1500 CC,75 bhp,150 Nm,18,Diesel,93,Howrah,Dumdum,292,14,1164,Owner_459,WB0459,1623.0
Car_460,2017,First Owner,5,1800 CC,117 bhp,150 Nm,21,CNG,97,Salt Lake,Behala,282,17,1110,Owner_460,WB0460,1608.0
Car_461,2019,Third Owner,7,2000 CC,107 bhp,150 Nm,16,CNG,105,Park Street,Salt Lake,17,14,1347,Owner_461,WB0461,187.5
Car_462,2019,Second Owner,7,1200 CC,86 bhp,150 Nm,19,Diesel,99,Behala,Behala,217,6,425,Owner_462,WB0462,1208.5
Car_463,2017,Third Owner,4,2000 CC,143 bhp,150 Nm,13,Petrol,101,Behala,Park Street,134,7,809,Owner_463,WB0463,935.0
Car_464,2023,Second Owner,4,1800 CC,96 bhp,150 Nm,18,Diesel,101,Howrah,Behala,132,14,1157,Owner_464,WB0464,859.0
Car_465,2018,Third Owner,7,1800 CC,123 bhp,150 Nm,15,Diesel,94,Salt Lake,Dumdum,42,16,930,Owner_465,WB0465,412.0
Car_466,2019,Second Owner,5,2000 CC,119 bhp,150 Nm,20,Petrol,105,Park Street,Howrah,10,11,1148,Owner_466,WB0466,163.0
Car_467,2018,First Owner,4,1800 CC,104 bhp,150 Nm,23,CNG,90,Park Street,Behala,213,7,645,Owner_467,WB0467,1198.5
Car_468,2019,Second Owner,4,1200 CC,94 bhp,150 Nm,12,Petrol,98,Behala,Behala,15,11,1061,Owner_468,WB0468,191.5
Car_469,2021,Third Owner,5,2000 CC,97 bhp,150 Nm,18,CNG,101,Howrah,Salt Lake,14,13,1308,Owner_469,WB0469,123.0
Car_470,2023,Third Owner,4,1800 CC,84 bhp,150 Nm,17,CNG,94,Behala,Dumdum,89,15,795,Owner_470,WB0470,688.5
Car_471,2021,Second Owner,5,2000 CC,73 bhp,150 Nm,19,Petrol,109,Behala,Howrah,283,14,921,Owner_471,WB0471,1655.5
Car_472,2019,First Owner,5,1200 CC,142 bhp,150 Nm,16,Diesel,92,Howrah,Park Street,186,16,1325,Owner_472,WB0472,1035.0
Car_473,2021,First Owner,5,1800 CC,96 bhp,150 Nm,12,Petrol,94,Salt Lake,Behala,145,19,663,Owner_473,WB0473,1006.5
Car_474,2019,Second Owner,7,1200 CC,95 bhp,150 Nm,12,CNG,91,Park Street,Howrah,34,15,1189,Owner_474,WB0474,304.0
Car_475,2017,Second Owner,7,1800 CC,88 bhp,150 Nm,20,Petrol,103,Salt Lake,Park Street,192,8,571,Owner_475,WB0475,1141.0
Car_476,2021,Third Owner,7,1500 CC,86 bhp,150 Nm,21,Petrol,91,Dumdum,Dumdum,177,11,664,Owner_476,WB0476,1036.5
Car_477,2016,First Owner,5,1800 CC,112 bhp,150 Nm,17,CNG,102,Dumdum,Dumdum,187,13,1449,Owner_477,WB0477,1059.5
Car_478,2023,Second Owner,5,2000 CC,110 bhp,150 Nm,21,Diesel,96,Dumdum,Howrah,104,18,875,Owner_478,WB0478,755.0
Car_479,2015,First Owner,7,1800 CC,111 bhp,150 Nm,16,Petrol,99,Howrah,Park Street,42,12,755,Owner_479,WB0479,407.0
Car_480,2020,Second Owner,4,1200 CC,119 bhp,150 Nm,12,CNG,102,Behala,Dumdum,120,12,1449,Owner_480,WB0480,858.0
Car_481,2021,Second Owner,5,1200 CC,109 bhp,150 Nm,17,CNG,105,Salt Lake,Howrah,155,13,433,Owner_481,WB0481,909.5
Car_482,2022,First Owner,4,1800 CC,108 bhp,150 Nm,17,Petrol,103,Park Street,Dumdum,240,18,663,Owner_482,WB0482,1365.0
Car_483,2023,Second Owner,4,2000 CC,92 bhp,150 Nm,14,Diesel,100,Dumdum,Dumdum,281,9,1215,Owner_483,WB0483,1596.5
Car_484,2016,Second Owner,5,1500 CC,121 bhp,150 Nm,24,Petrol,99,Salt Lake,Dumdum,47,18,1274,Owner_484,WB0484,461.5
Car_485,2016,Third Owner,5,2000 CC,116 bhp,150 Nm,19,Diesel,95,Dumdum,Salt Lake,144,9,1153,Owner_485,WB0485,1011.0
Car_486,2019,Second Owner,4,1500 CC,132 bhp,150 Nm,12,Diesel,93,Dumdum,Park Street,244,7,965,Owner_486,WB0486,1401.0
Car_487,2019,Second Owner,4,1200 CC,138 bhp,150 Nm,12,Diesel,90,Park Street,Howrah,169,9,861,Owner_487,WB0487,993.5
Car_488,2020,Second Owner,7,2000 CC,112 bhp,150 Nm,17,Diesel,96,Howrah,Howrah,47,12,1054,Owner_488,WB0488,479.5
Car_489,2017,Third Owner,7,1500 CC,117 bhp,150 Nm,21,Petrol,98,Behala,Park Street,159,16,480,Owner_489,WB0489,928.5
Car_490,2022,First Owner,5,1800 CC,103 bhp,150 Nm,24,CNG,97,Howrah,Park Street,38,9,1156,Owner_490,WB0490,379.0
Car_491,2015,Third Owner,7,1200 CC,109 bhp,150 Nm,12,CNG,94,Salt Lake,Park Street,153,8,1269,Owner_491,WB0491,932.5
Car_492,2020,Third Owner,7,1800 CC,144 bhp,150 Nm,17,CNG,108,Howrah,Park Street,85,12,1469,Owner_492,WB0492,707.5
Car_493,2018,First Owner,7,1200 CC,130 bhp,150 Nm,12,CNG,99,Salt Lake,Behala,154,11,998,Owner_493,WB0493,919.0
Car_494,2015,Third Owner,7,2000 CC,119 bhp,150 Nm,24,CNG,100,Salt Lake,Howrah,238,19,1206,Owner_494,WB0494,1394.0
Car_495,2021,First Owner,4,2000 CC,136 bhp,150 Nm,17,CNG,104,Behala,Behala,73,18,1476,Owner_495,WB0495,572.5
Car_496,2023,Third Owner,5,1200 CC,131 bhp,150 Nm,14,Petrol,95,Park Street,Dumdum,278,18,1383,Owner_496,WB0496,1540.0
Car_497,2018,First Owner,7,1200 CC,127 bhp,150 Nm,19,Diesel,104,Behala,Dumdum,193,10,1103,Owner_497,WB0497,1131.5
Car_498,2018,Second Owner,4,1200 CC,102 bhp,150 Nm,24,CNG,94,Howrah,Howrah,270,9,875,Owner_498,WB0498,1530.0
Car_499,2020,Third Owner,4,2000 CC,144 bhp,150 Nm,17,Petrol,108,Salt Lake,Dumdum,277,18,991,Owner_499,WB0499,1569.5
Car_500,2017,Third Owner,4,1500 CC,85 bhp,150 Nm,24,CNG,108,Dumdum,Park Street,178,9,415,Owner_500,WB0500,1057.0
Car_501,2020,Third Owner,7,1800 CC,117 bhp,150 Nm,22,CNG,99,Dumdum,Behala,268,17,886,Owner_501,WB0501,1511.0
Car_502,2021,Third Owner,7,1800 CC,79 bhp,150 Nm,24,Diesel,101,Salt Lake,Park Street,236,14,1105,Owner_502,WB0502,1318.0
Car_503,2017,Second Owner,5,2000 CC,107 bhp,150 Nm,12,Diesel,93,Behala,Dumdum,42,6,1019,Owner_503,WB0503,370.0
Car_504,2021,Third Owner,7,1800 CC,88 bhp,150 Nm,16,Diesel,107,Park Street,Behala,223,17,1418,Owner_504,WB0504,1227.5
Car_505,2017,Second Owner,7,1200 CC,105 bhp,150 Nm,19,CNG,105,Behala,Park Street,59,19,1176,Owner_505,WB0505,513.5
Car_506,2016,Second Owner,4,1500 CC,128 bhp,150 Nm,14,CNG,97,Salt Lake,Howrah,219,8,846,Owner_506,WB0506,1273.5
Car_507,2018,Second Owner,5,1800 CC,132 bhp,150 Nm,23,CNG,93,Salt Lake,Park Street,38,12,689,Owner_507,WB0507,355.0
Car_508,2022,Second Owner,7,1500 CC,146 bhp,150 Nm,17,Diesel,101,Park Street,Dumdum,48,12,608,Owner_508,WB0508,413.0
Car_509,2023,First Owner,7,1200 CC,115 bhp,150 Nm,16,Petrol,91,Howrah,Behala,109,15,812,Owner_509,WB0509,797.5
Car_510,2021,First Owner,4,1800 CC,72 bhp,150 Nm,17,CNG,93,Howrah,Howrah,182,5,1076,Owner_510,WB0510,1037.0
Car_511,2015,Third Owner,4,2000 CC,143 bhp,150 Nm,21,CNG,94,Park Street,Behala,26,6,1063,Owner_511,WB0511,234.0
Car_512,2017,First Owner,7,1500 CC,134 bhp,150 Nm,12,CNG,92,Howrah,Howrah,65,9,689,Owner_512,WB0512,523.5
Car_513,2023,First Owner,5,1200 CC,77 bhp,150 Nm,18,Petrol,98,Dumdum,Behala,235,13,550,Owner_513,WB0513,1299.5
Car_514,2015,Third Owner,5,1500 CC,120 bhp,150 Nm,20,CNG,107,Howrah,Dumdum,55,14,1254,Owner_514,WB0514,488.5
Car_515,2023,Third Owner,4,1800 CC,142 bhp,150 Nm,13,Petrol,100,Howrah,Howrah,76,15,1007,Owner_515,WB0515,582.0
Car_516,2022,Third Owner,4,1800 CC,75 bhp,150 Nm,21,CNG,92,Howrah,Salt Lake,206,16,769,Owner_516,WB0516,1172.0
Car_517,2015,First Owner,7,2000 CC,108 bhp,150 Nm,16,Petrol,91,Dumdum,Behala,151,17,1104,Owner_517,WB0517,921.5
Car_518,2020,First Owner,4,1200 CC,129 bhp,150 Nm,21,CNG,98,Howrah,Behala,32,15,1225,Owner_518,WB0518,329.0
Car_519,2019,Third Owner,7,1200 CC,97 bhp,150 Nm,15,Diesel,103,Dumdum,Park Street,103,11,1404,Owner_519,WB0519,686.5
Car_520,2020,Second Owner,5,2000 CC,123 bhp,150 Nm,17,Diesel,93,Park Street,Howrah,251,14,776,Owner_520,WB0520,1436.5
Car_521,2019,Third Owner,5,2000 CC,106 bhp,150 Nm,17,Diesel,98,Behala,Salt Lake,246,9,1372,Owner_521,WB0521,1435.0
Car_522,2020,Second Owner,7,1200 CC,78 bhp,150 Nm,22,Diesel,102,Park Street,Dumdum,63,5,517,Owner_522,WB0522,509.5
Car_523,2019,Second Owner,4,1500 CC,125 bhp,150 Nm,13,CNG,107,Behala,Park Street,147,19,1428,Owner_523,WB0523,986.5
Car_524,2019,Third Owner,5,1500 CC,128 bhp,150 Nm,13,Diesel,104,Park Street,Salt Lake,281,19,843,Owner_524,WB0524,1630.5
Car_525,2018,Third Owner,4,2000 CC,71 bhp,150 Nm,15,Petrol,99,Behala,Howrah,50,10,1154,Owner_525,WB0525,490.0
Car_526,2017,Third Owner,5,1500 CC,130 bhp,150 Nm,12,Diesel,105,Behala,Salt Lake,107,16,1039,Owner_526,WB0526,771.5
Car_527,2017,First Owner,7,1200 CC,127 bhp,150 Nm,20,Diesel,101,Salt Lake,Behala,192,12,523,Owner_527,WB0527,1142.0
Car_528,2018,Second Owner,7,1800 CC,129 bhp,150 Nm,24,Diesel,109,Behala,Behala,137,11,1057,Owner_528,WB0528,914.5
Car_529,2023,First Owner,7,1800 CC,109 bhp,150 Nm,18,CNG,94,Behala,Park Street,238,6,1221,Owner_529,WB0529,1400.0
Car_530,2016,First Owner,5,1500 CC,105 bhp,150 Nm,23,Diesel,91,Salt Lake,Howrah,95,16,1063,Owner_530,WB0530,769.5
Car_531,2023,Third Owner,4,2000 CC,106 bhp,150 Nm,18,Petrol,99,Howrah,Howrah,265,9,759,Owner_531,WB0531,1531.5
Car_532,2015,First Owner,4,2000 CC,148 bhp,150 Nm,14,Diesel,90,Howrah,Salt Lake,218,18,1022,Owner_532,WB0532,1231.0
Car_533,2015,Third Owner,4,2000 CC,87 bhp,150 Nm,22,Diesel,96,Salt Lake,Park Street,224,15,1480,Owner_533,WB0533,1319.0
Car_534,2019,Second Owner,5,2000 CC,132 bhp,150 Nm,23,Diesel,106,Dumdum,Howrah,109,8,1318,Owner_534,WB0534,773.5
Car_535,2020,Third Owner,5,2000 CC,91 bhp,150 Nm,14,Petrol,105,Behala,Behala,58,13,851,Owner_535,WB0535,464.0
Car_536,2020,First Owner,5,1500 CC,80 bhp,150 Nm,12,Diesel,92,Behala,Salt Lake,210,14,519,Owner_536,WB0536,1235.0
Car_537,2017,First Owner,5,1800 CC,127 bhp,150 Nm,14,Petrol,103,Salt Lake,Dumdum,267,5,981,Owner_537,WB0537,1501.5
Car_538,2021,Third Owner,5,1800 CC,126 bhp,150 Nm,14,Petrol,99,Salt Lake,Behala,187,16,498,Owner_538,WB0538,1113.5
Car_539,2023,Third Owner,4,1500 CC,146 bhp,150 Nm,15,Diesel,96,Dumdum,Park Street,254,10,913,Owner_539,WB0539,1465.0
Car_540,2022,First Owner,5,2000 CC,73 bhp,150 Nm,15,Petrol,106,Howrah,Howrah,132,7,1063,Owner_540,WB0540,905.0
Car_541,2020,Second Owner,5,1500 CC,76 bhp,150 Nm,14,CNG,95,Park Street,Behala,180,15,800,Owner_541,WB0541,1029.0
Car_542,2022,Second Owner,4,1800 CC,130 bhp,150 Nm,21,Diesel,93,Howrah,Dumdum,145,13,764,Owner_542,WB0542,992.5
Car_543,2019,Third Owner,5,1200 CC,123 bhp,150 Nm,23,Diesel,106,Behala,Dumdum,68,9,980,Owner_543,WB0543,589.0
Car_544,2022,Second Owner,4,1500 CC,137 bhp,150 Nm,19,Petrol,98,Salt Lake,Park Street,202,17,1020,Owner_544,WB0544,1123.0
Car_545,2018,First Owner,4,2000 CC,148 bhp,150 Nm,19,Petrol,93,Dumdum,Behala,277,10,1227,Owner_545,WB0545,1612.5
Car_546,2022,Third Owner,7,1800 CC,70 bhp,150 Nm,24,Diesel,96,Howrah,Salt Lake,269,15,646,Owner_546,WB0546,1509.5
Car_547,2016,First Owner,7,1800 CC,124 bhp,150 Nm,24,CNG,91,Dumdum,Behala,104,13,833,Owner_547,WB0547,714.0
Car_548,2019,First Owner,7,1800 CC,72 bhp,150 Nm,12,Petrol,106,Howrah,Dumdum,134,13,1014,Owner_548,WB0548,933.0
Car_549,2023,Second Owner,7,1800 CC,147 bhp,150 Nm,18,Petrol,97,Behala,Park Street,50,12,1342,Owner_549,WB0549,472.0
Car_550,2018,Third Owner,5,2000 CC,107 bhp,150 Nm,22,CNG,104,Park Street,Park Street,263,13,1362,Owner_550,WB0550,1532.5
Car_551,2020,Third Owner,7,1200 CC,70 bhp,150 Nm,13,CNG,104,Dumdum,Salt Lake,16,8,1023,Owner_551,WB0551,183.0
Car_552,2015,Second Owner,4,1800 CC,107 bhp,150 Nm,12,Diesel,97,Dumdum,Park Street,225,10,720,Owner_552,WB0552,1297.5
Car_553,2023,First Owner,5,1500 CC,98 bhp,150 Nm,14,CNG,105,Park Street,Park Street,78,9,1255,Owner_553,WB0553,596.0
